time,open,high,low,close,volumes,returns,direction,Location,ema5,roc5,cci5,eom5,skewness,filtered percentiles
2018-06-13 00:00:00,6607.50904492407,6607.50904492407,6539.86785873337,6539.86785873337,8087569728.482213,-0.0021682412825339004,1.0,12.0,6685.715951978529,-3.726370451243635,-118.74710091151155,-89.45117212734873,-1.861866634849769,0.2253086419753085
2018-06-13 04:00:00,6589.14233551124,6589.14233551124,6569.44812731849,6577.0884582573,10301704812.766308,0.005691338162777226,0.0,3.0,6654.679525201035,-4.387725886392272,-72.14509500111863,-93.41199575871666,-2.3696543398283336,0.23148148148148134
2018-06-13 08:00:00,6565.17839631686,6601.70352408674,6565.17839631686,6582.30661967499,10394916941.08031,0.0007933847097858493,-1.0,2.0,6634.001552193594,-3.908834531345344,-52.65019382911282,-92.61962147057136,-2.4152575446241684,0.2623456790123455
2018-06-13 12:00:00,6574.01801816643,6574.01801816643,6481.60845480564,6486.24870071451,10944531478.022568,-0.014593352226004663,-1.0,12.0,6591.786451770999,-5.264265423929933,-95.95662903504655,-100.47904299591852,-2.21542637375677,0.28395061728395043
2018-06-13 16:00:00,6491.22442627408,6496.37881785429,6462.59297946824,6462.59297946824,9392843508.637554,-0.003647057388296626,-1.0,16.0,6554.874031113068,-4.565633393165251,-132.2328386759088,-92.2554401918523,-2.1984812123070174,0.29629629629629617
2018-06-13 20:00:00,6299.24043049526,6352.34265998069,6299.24043049526,6329.99748594797,10915895711.210821,-0.020517382719525745,0.0,12.0,6490.6235896373255,-3.4189579894061324,-169.1909047940739,-34.82785136570656,-1.21746972361154,0.3086419753086419
2018-06-14 00:00:00,6298.45423237744,6348.32971689964,6295.86425405681,6331.69664107249,10336758347.385708,0.00026842903623447434,1.0,8.0,6445.215890047372,-3.1831104566262303,-100.67380314131098,-23.077678514469074,-1.3765862352425517,0.30555555555555547
2018-06-14 04:00:00,6342.42646862148,6507.48067210789,6329.99149975512,6507.48067210789,10691210956.601936,0.027762547860414433,0.0,1.0,6463.0058277789485,-1.0583373872981663,2.5512716760448213,3.4827643483053286,-0.15600094313581359,0.3209876543209875
2018-06-14 08:00:00,6506.82126561353,6512.77185851258,6495.8500943732,6495.8500943732,13907211768.531708,-0.0017872627397175211,1.0,9.0,6472.389903948734,-1.3134685194300302,66.20377158163836,4.975384492214061,-0.12709041934643767,0.3487654320987653
2018-06-14 12:00:00,6505.299358414,6542.46155669825,6504.99871412269,6542.46155669825,10820762553.290262,0.00717557542859959,-1.0,5.0,6492.410376162881,0.8666466331694601,88.44684453834071,13.924072315700533,-0.1898706334706101,0.3580246913580246
2018-06-14 16:00:00,6501.39341655621,6501.39341655621,6371.2636982476,6371.2636982476,10337192418.192238,-0.02616719364218134,1.0,16.0,6457.797039615658,-1.4131987193189268,-9.543366946371176,-1.5162980265586061,-0.20442614244354904,0.36111111111111105
2018-06-14 20:00:00,6454.31337015839,6643.41152872447,6454.31337015839,6639.38822761737,9520322263.781235,0.042083414228093696,0.0,5.0,6509.680236187575,4.887691383072742,106.64662140243651,48.19846336210259,0.5962370099557415,0.36728395061728386
2018-06-15 00:00:00,6669.84585279358,6669.84585279358,6612.88862996895,6641.93494096725,9432686653.401333,0.00038357650774023533,-1.0,5.0,6547.467294696054,4.899765694431801,126.78666293419745,57.820500215774445,0.6253140262148914,0.382716049382716
2018-06-15 04:00:00,6624.10685817432,6624.10685817432,6581.81114854273,6612.8456332038,8932370545.655514,-0.00437964358609233,-1.0,16.0,6566.146819983981,1.6191359821861824,63.835335150066264,28.05029489669741,0.8126705824937811,0.38888888888888873
2018-06-15 08:00:00,6570.1936041749,6590.348756411,6570.1936041749,6588.8016090128,8488539806.180929,-0.003635957275378132,-1.0,16.0,6572.619616849358,1.4309368795335442,27.674412184473542,25.417059437172753,0.8071936196566588,0.4104938271604937
2018-06-15 12:00:00,6598.3720964799,6600.59864646621,6538.61425545124,6538.61425545124,8422130591.268568,-0.007617068556580842,0.0,14.0,6562.903799307039,-0.05880510284499037,-6.107583600870628,22.988378963385404,0.8757855349097762,0.42592592592592576
2018-06-15 16:00:00,6504.45332795366,6536.32939368398,6504.45332795366,6536.32939368398,8298299563.530674,-0.0003494412849565087,0.0,16.0,6555.311111986165,2.590784234559013,-136.09033401914795,38.17514128760663,0.7880443548470164,0.4413580246913578
2018-06-15 20:00:00,6566.39110866697,6566.39110866697,6538.69117026055,6538.69117026055,7231442805.652586,0.00036133071550104034,-1.0,5.0,6550.562557207418,-1.5166616848515888,-59.34812666761799,2.974072658264585,1.1921419924370207,0.4537037037037035
2018-06-16 00:00:00,6495.98261654407,6495.98261654407,6425.80273937496,6425.80273937496,6947970620.994764,-0.017264683091171573,0.0,16.0,6514.916894969572,-3.2540547824278407,-166.1892627830826,-21.764100248753152,1.1727838269795217,0.4506172839506171
2018-06-16 04:00:00,6417.02165081583,6442.32919733774,6415.55280310153,6419.57122242738,6876923799.096105,-0.0009697647438497992,1.0,16.0,6487.675274243232,-2.922711666003041,-115.05068112716661,-20.806465255684355,1.2654048540537497,0.45679012345678993
2018-06-16 08:00:00,6430.8442050586,6461.86529379849,6430.8442050586,6456.95848062852,6595291641.730289,0.005823949436143616,-1.0,5.0,6478.899047496172,-2.001018336990635,-55.94597900654406,-18.543535362560895,1.192585834306545,0.4444444444444443
2018-06-16 12:00:00,6445.55319071064,6465.5153694155,6442.82758949083,6442.82758949083,6025766760.54828,-0.002188474833791143,-1.0,13.0,6468.592916637503,-1.4649383220695786,-39.407254710101995,-16.74486470253984,1.1720367401647396,0.41358024691358014
2018-06-16 16:00:00,6444.34395414814,6444.34395414814,6351.21911886524,6351.21911886524,5566758816.26157,-0.01421867485248507,1.0,16.0,6435.057545845428,-2.832021822486662,-141.5346066045466,-29.316258870785514,1.1812767650739067,0.3796296296296296
2018-06-16 20:00:00,6507.10145281345,6507.10145281345,6482.77216089235,6482.77216089235,5914167212.071548,0.020713037853843597,0.0,1.0,6448.690293001691,-0.8552018731597595,132.40629773438044,-24.707569509095972,0.9883803630343131,0.34876543209876537
2018-06-17 00:00:00,6503.20827028462,6512.4273787843,6477.21235595799,6477.21235595799,5521826001.666384,-0.000857627693272911,1.0,14.0,6456.839453846348,0.8000497162480779,93.013356060392,-9.29132660983861,1.0001480321989842,0.33333333333333326
2018-06-17 04:00:00,6478.31589928732,6504.56841227615,6478.31589928732,6504.56841227615,5133336823.210167,0.004223430515289062,0.0,7.0,6470.476299112006,1.324032196290999,74.81575621592158,-7.505744981959364,1.2241482071402343,0.3302469135802468
2018-06-17 08:00:00,6499.89449646238,6499.89449646238,6486.27486120755,6497.72584097092,5051881794.6079235,-0.0010519639231276745,-1.0,15.0,6478.261882500267,0.6313709537502203,54.05518369708573,-8.797040978405752,1.2159045424411643,0.3549382716049382
2018-06-17 12:00:00,6497.63419103721,6497.63419103721,6476.26822309503,6476.26822309503,5048283457.19989,-0.0033023273682294407,-1.0,16.0,6477.692265527343,0.5190366052747813,23.75079066015445,-9.720204656212406,1.3663332738758358,0.398148148148148
2018-06-17 16:00:00,6453.11217307866,6455.89641106316,6453.11217307866,6453.50169499051,4834205726.8444805,-0.003515377578608092,1.0,16.0,6470.78067394539,1.6104400464071111,-192.11763730464116,5.690541797808578,2.0656896791475567,0.435185185185185
2018-06-17 20:00:00,6472.71682511254,6482.23590408092,6458.97709072942,6482.23590408092,4435006282.414411,0.004452498883313893,-1.0,5.0,6474.053596841255,-0.008272029281941639,-42.229567446801646,0.43679664590473344,0.6243471152866481,0.46296296296296274
2018-06-18 00:00:00,6461.16499335992,6461.16499335992,6427.60484187297,6427.60484187297,4420175962.02851,-0.008427811486088732,-1.0,16.0,6460.7825239931735,-0.765877531240578,-128.408765023745,-2.8688928083922076,0.7466048051789717,0.4999999999999998
2018-06-18 04:00:00,6414.40726001081,6414.40726001081,6402.65814354312,6402.65814354312,4744001355.726582,-0.0038811810843337735,0.0,12.0,6444.175558150301,-1.5667491257482058,-136.2343606451782,-4.060867716941488,0.738479800203105,0.5462962962962961
2018-06-18 08:00:00,6396.94058845116,6421.47430697909,6396.94058845116,6409.02370853012,4888375732.444378,0.0009942066004913208,0.0,2.0,6434.132172544534,-1.3651258088098452,-89.58166780614872,-4.0782303559032265,0.6327723768702728,0.5709876543209875
2018-06-18 12:00:00,6443.51937797899,6443.51937797899,6402.81122670959,6402.81122670959,6273912684.8302555,-0.0009693335682720017,1.0,9.0,6425.183330877408,-1.1342488274881048,-49.87922804718361,-2.1361622946365926,0.5411853335421,0.5956790123456788
2018-06-18 16:00:00,6412.42691057268,6426.7931510859,6407.51682344982,6426.7931510859,5189866825.047596,0.0037455304439193426,1.0,7.0,6425.643279508406,-0.41386126736966367,-25.00994166685697,-2.1967624370420937,0.44479314965777034,0.5956790123456788
2018-06-18 20:00:00,6617.26681588113,6701.03641334143,6617.26681588113,6662.31224239474,6688113317.123962,0.03664644026532038,1.0,1.0,6493.262983190216,2.777997298747678,199.99999999999912,46.913191393687505,1.5851286066632126,0.5987654320987653
2018-06-19 00:00:00,6680.75834346863,6686.96598489206,6677.8208855632,6677.8208855632,7065131856.82562,0.002327816920643988,-1.0,3.0,6545.993812439639,3.892834887113546,106.02054011945103,50.73271353190676,1.974922136579215,0.6049382716049382
2018-06-19 04:00:00,6693.76197229931,6693.76197229931,6659.99574854689,6659.99574854689,6845802335.89613,-0.0026693044515233577,0.0,14.0,6578.5657941845675,4.019230751266759,66.91507409143912,51.75925429465665,1.980622676066846,0.6419753086419752
2018-06-19 08:00:00,6662.71084093781,6677.95641192969,6656.20276066611,6656.20276066611,7033352236.538866,-0.000569518063372243,1.0,12.0,6600.7477846078655,3.8567348691034904,46.712959141227124,51.19767338440348,2.097785189713974,0.6635802469135802
2018-06-19 12:00:00,6669.20908520639,6691.37584178154,6669.20908520639,6691.37584178154,10803359814.663322,0.005284256261434805,1.0,1.0,6626.6415152289155,4.506842461139418,51.47947772799447,50.1400975636598,1.9857526158743233,0.6975308641975309
2018-06-19 16:00:00,6695.0538744222,6768.23821358,6695.0538744222,6714.4729647906,7861060594.257214,0.003451774874882796,-1.0,5.0,6651.736215103682,4.476257550876555,187.34123732931363,58.48028995782595,2.4131935826703903,0.7469135802469136
2018-06-19 20:00:00,6673.90040884657,6698.41087270008,6673.90040884657,6688.05558174102,7175548358.174175,-0.003934394134596508,0.0,16.0,6662.113177000065,0.38640247424109514,6.723169290908189,5.373111606030396,3.1820647950431833,0.7901234567901234
2018-06-20 00:00:00,6707.42346208217,6707.42346208217,6680.40723504986,6686.04993478623,6604857486.193442,-0.00029988491128374317,-1.0,13.0,6668.952250653255,0.12322955892422797,19.4378688854208,5.400708088956736,3.1800448593231048,0.8179012345679012
2018-06-20 04:00:00,6701.85491675346,6701.85491675346,6548.29907365389,6583.22768038023,6875609015.835411,-0.015378624959265674,0.0,12.0,6644.459516289533,-1.152674432013118,-165.72922792567726,-19.769218079079074,2.5381581744156727,0.8209876543209874
2018-06-20 08:00:00,6561.84185991856,6594.13141649433,6561.84185991856,6594.13141649433,6910102814.560261,0.001656290294591578,0.0,3.0,6630.080059205189,-0.932533854566189,-120.87141275099836,-22.931477475178962,2.494621180348162,0.7839506172839504
2018-06-20 12:00:00,6598.61010750986,6607.61604453151,6587.77920554547,6587.77920554547,6731861716.384954,-0.0009633127621585524,1.0,13.0,6617.994101016698,-1.5482112899592795,-69.08374973814394,-22.415280009043567,2.48616500753464,0.7592592592592591
2018-06-20 16:00:00,6588.84392753165,6715.49606132965,6577.63023174815,6710.72615488719,7970411818.034538,0.01866288251406867,0.0,2.0,6644.488973551124,-0.055801995526038047,44.79540547648743,-16.29613088177729,1.9188751523331702,0.7222222222222221
2018-06-20 20:00:00,6737.54719091728,6737.54719091728,6710.63977954244,6710.63977954244,6493466241.031143,-1.2871236697242772e-05,0.0,13.0,6663.389203834357,0.3376795770519076,103.4403483939081,-8.351877338379639,1.995808281847141,0.6882716049382714
2018-06-21 00:00:00,6704.66622234823,6708.36311481531,6675.41282162794,6708.36311481531,6464892791.124873,-0.0003392619484763326,0.0,16.0,6676.238892686058,0.3337273913105122,69.90917057759297,-11.616630572396184,2.0825535570022438,0.6358024691358022
2018-06-21 04:00:00,6720.68950726716,6727.98097210112,6710.32695830055,6720.73525765681,6066855169.454372,0.0018442863974039714,0.0,5.0,6688.952139820558,2.088756214317022,74.75070104631115,15.32899105046758,2.0636943542691655,0.583333333333333
2018-06-21 08:00:00,6716.66656640505,6719.10532654638,6707.44509238958,6719.10532654638,5794165893.583052,-0.00024252273716229844,-1.0,16.0,6697.567336027935,1.8952292903875818,54.11949068145642,18.799216857485266,2.075014270368094,0.5401234567901233
2018-06-21 12:00:00,6699.7234988645,6707.78536056092,6687.41585212085,6692.07783524642,7412562983.446068,-0.00402248364721669,0.0,12.0,6695.998907233217,1.5832138031152219,-29.288061041093954,17.113285155017206,2.064774016266637,0.49691358024691346
2018-06-21 16:00:00,6710.2107324343,6710.2107324343,6682.20036433278,6682.20036433278,5804479563.974257,-0.0014759946248109612,-1.0,14.0,6692.056466404521,-0.4250775533976458,-85.8843186961713,2.913803620943943,2.132495735445862,0.47222222222222215
2018-06-21 20:00:00,6685.5108748126,6685.5108748126,6663.02419550528,6663.02419550528,5543643090.497334,-0.002869738676178568,1.0,16.0,6683.761531861881,-0.7095535686823424,-145.70069573959015,-3.9237767849596885,0.734531054420206,0.4444444444444443
2018-06-22 00:00:00,6673.13424523552,6689.78357611175,6673.13424523552,6689.78357611175,5560721705.004173,0.004016101370984293,-1.0,1.0,6685.482115933272,-0.2769608380698264,-56.006150614020285,-0.829162110684395,0.681564363481237,0.4259259259259258
2018-06-22 04:00:00,6681.67540588964,6681.67540588964,6617.75192085252,6625.21750196878,5689148981.125562,-0.009651444386560737,0.0,12.0,6668.26365480056,-1.4212396713470932,-153.44858937528434,-8.09636881334058,0.5737019614904011,0.3827160493827159
2018-06-22 08:00:00,6626.49827243779,6629.46716584347,6612.69431491814,6612.69431491814,5921256379.948165,-0.0018902303278223176,-1.0,12.0,6652.386700548441,-1.5837080452932153,-131.3823162844916,-9.250978901664324,0.606582532296219,0.3425925925925925
2018-06-22 12:00:00,6493.88687477322,6493.88687477322,6336.76204220926,6372.58123073376,7092645349.309877,-0.036310930575255584,-1.0,12.0,6572.442280601389,-4.774251172482,-200.00000000000253,-84.50244416137116,-1.6199812069633421,0.31790123456790115
2018-06-22 16:00:00,6359.06056931983,6359.06056931983,6168.61866676297,6203.23393492042,8188945680.569666,-0.026574364403016082,1.0,12.0,6466.954181835397,-7.167795086913478,-135.6423082726906,-143.1057001001339,-1.2246019570648299,0.2685185185185184
2018-06-22 20:00:00,6170.84393604054,6239.17462265413,6170.84393604054,6239.17462265413,9549435119.767733,0.005793863025443047,-1.0,3.0,6401.874307783606,-6.361219176377429,-92.75811107024035,-148.63855843680832,-1.266867595791331,0.21913580246913567
2018-06-23 00:00:00,6214.801181222,6214.801181222,6030.02293177487,6117.40226018111,10790624923.99282,-0.019517383281896006,1.0,12.0,6320.596579897179,-8.556051319425803,-93.64498215226662,-172.57061437228333,-0.9638430551218484,0.1882716049382715
2018-06-23 04:00:00,6089.53482642978,6172.73983673472,6089.53482642978,6155.92367457534,11960068024.568676,0.006297021636940459,-1.0,3.0,6273.547178376653,-7.083447860451118,-68.4952729811879,-165.6140872059287,-1.2092719430335153,0.1666666666666666
2018-06-23 08:00:00,6137.56463571677,6141.30044067023,6091.31781357038,6091.31781357038,12045879936.325336,-0.010494909362146365,1.0,11.0,6221.4816455748605,-7.8844791021345415,-78.61661043593084,-165.2877606937524,-1.037962333736028,0.18209876543209869
2018-06-23 12:00:00,6139.22247851085,6154.91679379748,6121.24894766039,6154.91679379748,11125679001.713795,0.010440922994596091,-1.0,5.0,6202.463116495609,-3.4156400531471554,-26.866645859811715,-88.22023342637414,-1.004702234237135,0.17592592592592587
2018-06-23 16:00:00,6173.06494596629,6173.06494596629,6142.55259385683,6142.55259385683,10051645777.830082,-0.002008832995615717,0.0,13.0,6185.345824313101,-0.9782210650156457,15.636211070335817,-28.506791407952907,-1.4529267568532278,0.18827160493827155
2018-06-23 20:00:00,6127.73848010772,6143.29132776576,6127.73848010772,6137.55476351945,10745577426.330702,-0.0008136406259473539,1.0,12.0,6171.691235514915,-1.6287388201270012,14.346195757493014,-22.028605646176192,-1.4485937385429681,0.21604938271604934
2018-06-24 00:00:00,6137.32948802448,6215.4029389026,6137.32948802448,6190.7746600171,7286844174.426554,0.008671188860746248,-1.0,5.0,6177.143642515539,1.1994045301480283,160.15740499148473,8.839477179950473,-1.3693488009760242,0.26543209876543206
2018-06-24 04:00:00,6168.33722545986,6168.33722545986,6114.46254939749,6114.46254939749,6341436772.936991,-0.012326746620656248,-1.0,16.0,6159.234758767525,-0.6735159071105578,-39.38008417064788,2.876763641574025,-1.1693585465872733,0.3179012345679012
2018-06-24 08:00:00,6066.00139206737,6066.00139206737,5915.31738950508,5915.31738950508,6850800223.169022,-0.032569528112005974,1.0,12.0,6089.544081835397,-2.8893653139096087,-200.00000000000003,-51.35697109329815,-0.9043900411090338,0.3641975308641974
2018-06-24 12:00:00,5903.42949994875,5942.23374693564,5893.98865808227,5942.23374693564,7400949487.899073,0.004550281186655125,-1.0,4.0,6047.455414721181,-3.4554983273887308,-114.42780135467702,-60.337226619472155,-0.9353343162752374,0.4135802469135801
2018-06-24 16:00:00,5918.78702535164,5942.23361608228,5900.84213190622,5900.84213190622,7493175218.168372,-0.006965665908172158,1.0,11.0,6005.565905345477,-3.9350165628593015,-79.60091290226222,-61.01973574607775,-0.8761486949509413,0.4537037037037036
2018-06-24 20:00:00,5863.90463430017,6189.10176080433,5863.90463430017,6189.10176080433,9153303713.352047,0.04885059156886662,-1.0,2.0,6058.004721190864,0.8398621156305898,32.155145097463645,1.671246410249618,0.7541734920511602,0.493827160493827
2018-06-25 00:00:00,6182.72427787141,6199.19586763098,6141.90607514916,6141.90607514916,9793535598.739838,-0.00762561151507668,0.0,9.0,6081.97653660752,-0.7893775424189909,92.23526559086457,8.420430329234977,0.8734103926431129,0.5216049382716048
2018-06-25 04:00:00,6151.05011828205,6165.39529281041,6138.03645441369,6138.03645441369,9707371436.158432,-0.0006300358045406851,1.0,16.0,6097.993655980711,0.38554337075010875,78.70775630329194,12.486728771998225,0.7898722132801005,0.5370370370370369
2018-06-25 08:00:00,6170.71831886975,6170.71831886975,6150.63630990435,6164.83702995019,8957847192.830324,0.004366310909937443,1.0,5.0,6117.091762829134,4.218195305763408,66.79375781237624,68.0807558951716,0.7222185950540403,0.5524691358024689
2018-06-25 12:00:00,6163.4022888445,6220.21694714707,6163.4022888445,6220.21694714707,10634865448.14164,0.008983192406843976,1.0,1.0,6146.556101205687,4.678092650845038,79.43819534964614,78.73480790930522,0.900786049253846,0.5432098765432097
2018-06-25 16:00:00,6137.91475581051,6288.67203404714,6137.91475581051,6288.67203404714,10961667624.100195,0.011005257128767543,-1.0,2.0,6187.1606534461025,6.572450058338282,133.92157297554215,83.34381944323546,0.9068418107665593,0.5493827160493826
2018-06-25 20:00:00,6272.22691531493,6278.45504799742,6240.06328996717,6240.06328996717,13533709679.129704,-0.007729572128551188,0.0,11.0,6202.275692452122,0.8234075174782198,106.25999970471722,23.36385312948633,1.0366872892882402,0.5555555555555554
2018-06-26 00:00:00,6264.13110764739,6264.13110764739,6242.37944601187,6242.37944601187,16253561045.38165,0.0003711750886283838,0.0,3.0,6213.733907754907,1.6358662870022795,71.28440506402312,9.185867391210456,1.0768584094547784,0.5648148148148147
2018-06-26 04:00:00,6230.00936314511,6234.16596531902,6221.47927431497,6234.16596531902,17790035576.26811,-0.001315761203541932,0.0,12.0,6219.57163848751,1.5661280544563374,18.607555157070816,9.768319403171395,1.1726310070603247,0.5740740740740738
2018-06-26 08:00:00,6235.78025557026,6265.93335928839,6226.23772582194,6226.23772582194,24480370818.053703,-0.0012717402040922643,-1.0,9.0,6221.476234868776,0.9959824659346449,21.38403112127322,9.927049325592831,1.1415501705950768,0.5586419753086418
2018-06-26 12:00:00,6222.84206651271,6222.84206651271,6198.59980524585,6198.59980524585,20860637966.706684,-0.004438943996864841,-1.0,16.0,6214.940112119369,-0.34753035279797817,-165.11722791999057,6.470123380506609,1.3304753282047797,0.5586419753086418
2018-06-26 16:00:00,6200.16331523003,6200.16331523003,6159.34240671276,6159.34240671276,19379244005.591537,-0.0063332687649663155,0.0,16.0,6199.055053431766,-2.056549087536831,-147.5897349066629,0.4584374698001176,1.3581938612821227,0.5524691358024689
2018-06-26 20:00:00,6165.14680248887,6170.97277542082,6162.29518080451,6162.29518080451,16199295491.609568,0.0004793976201959982,-1.0,7.0,6188.552232681122,-1.2462711602251904,-104.36213705476044,-1.831911216805502,1.343283267791606,0.5216049382716048
2018-06-27 00:00:00,6174.36682230306,6174.36682230306,6093.56425119438,6093.56425119438,13871533857.047487,-0.011153462726716912,-1.0,14.0,6161.412809399196,-2.3839498400335954,-126.22944470567604,-4.869593326305775,1.5251243287317204,0.4783950617283949
2018-06-27 04:00:00,6070.66676242854,6091.30871172251,6070.66676242854,6079.10862344368,13027501125.390886,-0.0023722778910334474,0.0,16.0,6137.897327697619,-2.487218703158241,-131.47449382964214,-5.966358342287307,1.509729602825722,0.43827160493827144
2018-06-27 08:00:00,6051.48249041226,6089.17254003271,6051.48249041226,6073.87841972026,11791538843.503342,-0.000860357010771251,1.0,16.0,6119.606211132659,-2.4470525028269243,-94.97190186789918,-7.027821830748856,2.9606648390074355,0.3950617283950616
2018-06-27 12:00:00,6079.53870262021,6104.44440364097,6073.49149115527,6104.44440364097,10576930342.133831,0.005032366769389229,0.0,5.0,6115.274266135033,-1.518978552627258,-43.853989020589324,-5.43369197069363,2.9495575218212275,0.3456790123456789
2018-06-27 16:00:00,6082.89315226882,6095.08275720693,6082.89315226882,6095.08275720693,9784530677.761654,-0.001533578785393841,1.0,15.0,6109.505263584147,-1.0432875015325707,-32.680402857742244,-4.346078177725384,2.9893064666746674,0.30246913580246904
2018-06-27 20:00:00,6093.6712776954,6118.92736456603,6093.6712776954,6114.31374290477,9881499433.731667,0.0031551640008662396,1.0,1.0,6110.879114818611,-0.7786293335833951,71.63464330252627,-3.4915191251614135,0.26486542304870203,0.26543209876543206
2018-06-28 00:00:00,6117.28487458392,6141.90377898781,6108.29867630057,6141.90377898781,8669263060.18622,0.00451236839376401,-1.0,5.0,6119.7433045812395,0.7932882267378351,145.80570864636937,0.894789862085362,0.05850055643812144,0.2376543209876542
2018-06-28 04:00:00,6120.28285445309,6124.1345533324,6106.28047325746,6106.28047325746,7841137914.146852,-0.005800042952841755,-1.0,16.0,6115.896781345874,0.44697095408023035,45.37582060613879,1.9183742551687206,0.15410467557231863,0.22530864197530853
